7.302122923932795118e+01,1.336103614278330838e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.872804306051321248e+02,1.493241189741070798e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.327045269936799343e+02,2.084480077169438630e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.901731167810902434e+01,1.292958299610565405e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.199781926666088623e+02,1.709343500364504109e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.970715122748334380e+01,1.169430582135905041e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.849587096294538568e+01,1.321935069478028026e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.196473441356903322e+01,1.068738766853948903e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.698623821787766985e+01,8.243105207201519136e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.363689868990883269e+01,2.176597535801000447e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.086258962453745625e+01,1.299340344623230408e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.145561996018532795e+02,1.494778241646158961e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.891043229032944168e+02,4.322121124886789545e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.301125990819452056e+02,1.027335348972051605e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.031176528473922076e+02,1.525290967827032205e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.072813082649925320e+02,4.620681774978262268e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.981787042452360481e+02,4.919517941547416484e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.437303999417618456e+02,1.949668288649943975e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.286247266575777104e+01,3.523589807838856558e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.026740181599349455e+01,6.912905153662524071e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.892892105074525091e+02,1.520425212348874595e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.135524549529822025e+02,1.489042550788370818e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.445607002700949550e+01,1.448068727901777493e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.831097186176413061e+01,2.063975727957913477e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.282241623106710904e+01,1.544080697974827210e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.957232851491714243e+01,1.246103112185645898e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.107530474152955549e+02,5.627039108099568310e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.919429892380083515e+02,6.440510092352444360e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.205120126092391217e+02,1.918225761744253361e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.106003757231953877e+00,4.926029511648080472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.827340259449566418e+02,5.661068984267316040e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.405590937832227212e+02,1.833278649856040943e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.772053102227922921e+02,1.572969207628486572e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.057346068849565413e+01,1.590156646431954925e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.052764820990483940e+02,3.823943012450155976e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.155896843753308190e+01,4.158682418032821460e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.558269600248083364e+00,1.607087063859967770e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.890153529151322687e+01,6.120872173611579825e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.966164465335604916e+01,1.997425226106137757e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.677332016679912385e+02,7.516978742741434871e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.918336408900777457e+01,4.123138385895587987e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.851216746381812186e+02,1.425948495129858031e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.817624243778129767e+01,7.583410863835646865e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.992478368879387318e+01,6.150315283991562154e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.660566587176364095e+01,1.315826657166582265e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.701951587064860973e+02,2.117635243192608527e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.317529949832406544e+01,1.652686488435335832e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.053266329254953604e+01,2.073320443704614888e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.413722750996977595e+01,1.794130593990531679e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.404063461206124686e+01,1.802397213363252604e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.827527983983750062e+02,3.918469083753012683e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.012151650890244809e+02,1.263673189342477343e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.833382168602062166e+02,1.630549231287351404e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.614904940886313227e+02,1.847093699874063191e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.335032166580496948e+01,1.026743139067745716e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.204372556645613201e+01,5.899746403236859749e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.433497407796027403e+02,1.332684074524786126e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.617222691676798547e+02,7.723600336394737553e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.915063859501888146e+02,8.275910181189111370e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.130369274565538795e+01,1.141986996473889917e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.798197115898027221e+02,1.155510648005768672e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.196080021176354080e+01,1.063362945568763251e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.187104054691415769e+02,7.354486678839985814e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.482038848214848770e+01,7.003067621878436455e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.691511967694456757e+02,1.373073655556542860e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.556060181289946911e+02,1.770888278647369418e+01,0.000000000000000000e+00,0.000000000000000000e+00
