1.582170392783645241e+02,1.666525704046909482e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.099756893760446985e+02,1.164104960525965708e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.927325840509611794e+02,1.081870678163280104e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.262031443115843388e+01,1.870951825168428684e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.078949960811365827e+02,4.534001375985020843e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.691921098528094376e+02,1.908031928762080440e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.946487362188859436e+02,2.169501713384822494e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.237394026395898550e+01,6.386205568974609292e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.922505627768222496e+02,1.776993289146578503e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.363905810943643644e+02,2.204973093030484392e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.812682411417256390e+01,1.362280885805155037e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.217325984991026218e+02,9.400450099503013135e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.902058363778213561e+02,1.883051195223427499e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.745825170435237084e+01,1.546554409684957534e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.384014443663312477e+02,1.139060169712373494e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.297383810491691492e+00,1.532522332127247182e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.443474889770841685e+01,1.390375772923987938e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.112437144057001461e+02,7.505264625486566388e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.899306564463099107e+02,1.377549516354226284e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.126686754838559636e+02,1.379983657912330273e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.663024059232981244e+01,1.565753067205982632e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.061391297568924230e+01,1.282400680636045820e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.034946432924273836e+02,1.794297087685960745e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.749192862255370517e+00,1.319012735983256732e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.052696070503652237e+02,1.634771257978349297e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.513458943710708127e+01,5.073974914884169607e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.195068009357959511e+02,6.048464556097746936e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.430657943780749406e+02,2.153222587188708701e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.338034481854957392e+01,6.625899084313206799e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.332440261446033247e+01,2.052253988769023749e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.780247887796311090e+01,1.166841462857894385e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.707427606178900703e+01,1.394691107405168680e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.199381277541022826e+02,1.645887907488812232e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.033675639590450857e+01,3.675371037454969070e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.701761873210886122e+01,1.134904469962690285e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.239027936116019646e+01,2.217340782977833271e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.654791629471232852e+02,1.911167745759622107e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.500386535088273376e+01,1.684993139319023499e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.364220675128459703e+01,6.078440583482407078e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.081231757289471886e+02,8.709231158427591879e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.519302890779032822e+01,7.320441841372240788e+01,0.000000000000000000e+00,0.000000000000000000e+00
